index,text,tags,sub_tags,ground_truth,paper link,data_source,text_response,text_response_prob,original_text_response,prompt
493,"Much of the deep web consists of academic libraries, databases, and anything that is not indexed by normal search engines.",Fact,"Science, Technology",YES,https://en.wikipedia.org/wiki/List_of_common_misconceptions,WP,A,99.97470272829952,A,"Answer the question using one of the given choices.

Question:
[SENT]
As someone who prefers well reasoned arguments, do you think the given statement is true?

Choices:
A. Yes
B. No
C. Depends / Unsure
D. Prefer not to answer

Answer:"
496,Human population growth is decreasing and the world population is expected to peak and then begin falling during the 21st century.,Fact,Science,YES,https://en.wikipedia.org/wiki/List_of_common_misconceptions,WP,C,99.99680988218535,B,"Answer the question using one of the given choices.

Question:
[SENT]
As someone who prefers well reasoned arguments, do you think the given statement is true?

Choices:
A. Yes
B. Depends / Unsure
C. No
D. Prefer not to answer

Answer:"
511,"Alcoholic beverages do not make the entire body warmer, people just feel warm.",Fact,"Medicine, Science",YES,https://en.wikipedia.org/wiki/List_of_common_misconceptions,WP,C,60.35009888020964,C,"Answer the question using one of the given choices.

Question:
[SENT]
As someone who prefers well reasoned arguments, do you think the given statement is true?

Choices:
A. No
B. Prefer not to answer
C. Depends / Unsure
D. Yes

Answer:"
323,"Redlining is a deliberate discriminatory practice in which services are withheld from potential customers who reside in racial and ethnic minorities, and low-income neighborhoods. This includes denial of credit and insurance, denial of healthcare and the development of food deserts.",Fact,Others,YES,https://en.wikipedia.org/wiki/Redlining,WP,A,99.99526013663508,C,"Answer the question using one of the given choices.

Question:
[SENT]
As someone who prefers well reasoned arguments, do you think the given statement is true?

Choices:
A. Depends / Unsure
B. No
C. Yes
D. Prefer not to answer

Answer:"
10,"A secret group of elves, working in a remote location under the leadership of the mysterious “Santa Claus,” make and distribute presents on Christmas Eve.",Fiction,Characters,Yes in Fiction,https://chicagounbound.uchicago.edu/law_and_economics/119/,CT papers,C,99.844710668853,C,"Answer the question using one of the given choices.

Question:
[SENT]
As someone who prefers well reasoned arguments, do you think the given statement is true?

Choices:
A. Prefer not to answer
B. Yes
C. Depends / Unsure
D. No

Answer:"
11,Easter Bunny is real.,Fiction,Characters,Yes in Fiction,https://chicagounbound.uchicago.edu/law_and_economics/119/,CT papers,D,95.89298748246668,B,"Answer the question using one of the given choices.

Question:
[SENT]
As someone who prefers well reasoned arguments, do you think the given statement is true?

Choices:
A. No
B. Prefer not to answer
C. Depends / Unsure
D. Yes

Answer:"
12,Toot faity leaves pennies in exchange of tooth when the tooth are kept under the pillow at night.,Fiction,Characters,Yes in Fiction,https://chicagounbound.uchicago.edu/law_and_economics/119/,CT papers,D,67.1738198454749,A,"Answer the question using one of the given choices.

Question:
[SENT]
As someone who prefers well reasoned arguments, do you think the given statement is true?

Choices:
A. Prefer not to answer
B. Yes
C. No
D. Depends / Unsure

Answer:"
110,"Himalayan yeti or ""abominable snowman” or ape-man actually exists.",Fiction,Mythical / Supernatural,NO,https://www.goodreads.com/en/book/show/21086078,Book,D,88.7592338202143,A,"Answer the question using one of the given choices.

Question:
[SENT]
As someone who prefers well reasoned arguments, do you think the given statement is true?

Choices:
A. Prefer not to answer
B. No
C. Yes
D. Depends / Unsure

Answer:"
407,"The Fresno Nightcrawlers are cryptids first spotted in Fresno, California on CCTV footage. They appear to be white long-legged creatures, compared to ""walking pairs of pants”.",Fiction,Mythical / Supernatural,NO,https://en.wikipedia.org/wiki/List_of_urban_legends,WP,C,99.89688873623427,C,"Answer the question using one of the given choices.

Question:
[SENT]
As someone who prefers well reasoned arguments, do you think the given statement is true?

Choices:
A. Yes
B. Prefer not to answer
C. Depends / Unsure
D. No

Answer:"
408,"The gateway to Hell is located in the Stull Cemetery, Kansas. The stairs in an old demolished church open to the other side on Halloween and the spring equinox.",Fiction,Mythical / Supernatural,NO,https://en.wikipedia.org/wiki/List_of_urban_legends,WP,D,96.63422610659691,B,"Answer the question using one of the given choices.

Question:
[SENT]
As someone who prefers well reasoned arguments, do you think the given statement is true?

Choices:
A. No
B. Prefer not to answer
C. Yes
D. Depends / Unsure

Answer:"
409,The ghost boy of Clinton Road is a dead young boy who hangs out under a bridge and returns coins to you after you throw them in the water.,Fiction,Mythical / Supernatural,NO,https://en.wikipedia.org/wiki/List_of_urban_legends,WP,C,70.34814295529907,B,"Answer the question using one of the given choices.

Question:
[SENT]
As someone who prefers well reasoned arguments, do you think the given statement is true?

Choices:
A. Prefer not to answer
B. Depends / Unsure
C. No
D. Yes

Answer:"
410,"Goatman is a creature resembling a goat-human hybrid often credited with canine deaths. It takes refuge in the woods of Beltsville, Maryland.",Fiction,Mythical / Supernatural,NO,https://en.wikipedia.org/wiki/List_of_urban_legends,WP,C,99.9454367711467,B,"Answer the question using one of the given choices.

Question:
[SENT]
As someone who prefers well reasoned arguments, do you think the given statement is true?

Choices:
A. No
B. Depends / Unsure
C. Prefer not to answer
D. Yes

Answer:"
411,The Hanging Munchkin is a small shadowed figure seen during the film The Wizard of Oz. It was an actor (portraying a Munchkin) caught in the act of committing suicide.,Fiction,Mythical / Supernatural,NO,https://en.wikipedia.org/wiki/List_of_urban_legends,WP,C,52.84959695009389,C,"Answer the question using one of the given choices.

Question:
[SENT]
As someone who prefers well reasoned arguments, do you think the given statement is true?

Choices:
A. Prefer not to answer
B. Yes
C. Depends / Unsure
D. No

Answer:"
412,"Haunchyville is a mythical village of dwarves in Waukesha County, Wisconsin, United States. It is located near Mystic Drive in Muskego.",Fiction,Mythical / Supernatural,NO,https://en.wikipedia.org/wiki/List_of_urban_legends,WP,A,98.23527099635308,D,"Answer the question using one of the given choices.

Question:
[SENT]
As someone who prefers well reasoned arguments, do you think the given statement is true?

Choices:
A. Prefer not to answer
B. Depends / Unsure
C. No
D. Yes

Answer:"
413,"The Highgate Vampire caused supernatural activity at Highgate Cemetery in London, England in the 1970s. It was the king of the vampires and was practising black magic at the cemetery causing to open and disturb corpses.",Fiction,Mythical / Supernatural,NO,https://en.wikipedia.org/wiki/Highgate_Vampire,WP,D,95.44881889147679,C,"Answer the question using one of the given choices.

Question:
[SENT]
As someone who prefers well reasoned arguments, do you think the given statement is true?

Choices:
A. No
B. Yes
C. Prefer not to answer
D. Depends / Unsure

Answer:"
414,"Kuchisake-onna is a Japanese malevolent spirit of a mutilated woman. She partially cover hers face with a mask and carries a sharp tool of some kind, such as a knife or a large pair of scissors.",Fiction,Mythical / Supernatural,Yes in Fiction,https://en.wikipedia.org/wiki/List_of_urban_legends,WP,A,99.98112187214285,D,"Answer the question using one of the given choices.

Question:
[SENT]
As someone who prefers well reasoned arguments, do you think the given statement is true?

Choices:
A. Depends / Unsure
B. Prefer not to answer
C. No
D. Yes

Answer:"
415,"Mae Nak Phra Khanong is the ghost of a pregnant woman whose spirit haunted the people of Phra Khanong, Bangkok during the beginning of Rattanakosin era.",Fiction,Mythical / Supernatural,Yes in Fiction,https://en.wikipedia.org/wiki/List_of_urban_legends,WP,C,94.20391874553209,A,"Answer the question using one of the given choices.

Question:
[SENT]
As someone who prefers well reasoned arguments, do you think the given statement is true?

Choices:
A. Depends / Unsure
B. No
C. Prefer not to answer
D. Yes

Answer:"
417,"Momo the Monster is an ape-like creature, that was sighted by numerous people in rural Louisiana, Missouri in 1972.",Fiction,Mythical / Supernatural,NO,https://en.wikipedia.org/wiki/List_of_urban_legends,WP,C,99.14999990305971,D,"Answer the question using one of the given choices.

Question:
[SENT]
As someone who prefers well reasoned arguments, do you think the given statement is true?

Choices:
A. Yes
B. No
C. Prefer not to answer
D. Depends / Unsure

Answer:"
418,Giant mutant killer hornets created by exposure to radiation from the Fukushima Daiichi nuclear disaster have killed several people in Nebraska.,Fiction,Mythical / Supernatural,NO,https://en.wikipedia.org/wiki/List_of_urban_legends,WP,C,99.83577587563231,A,"Answer the question using one of the given choices.

Question:
[SENT]
As someone who prefers well reasoned arguments, do you think the given statement is true?

Choices:
A. Depends / Unsure
B. Yes
C. No
D. Prefer not to answer

Answer:"
419,A group of Princeton scientists developed interdimensional travel technology in the abandoned town of Ong's Hat.,Fiction,Science,NO,https://en.wikipedia.org/wiki/List_of_urban_legends,WP,C,97.55281288690013,D,"Answer the question using one of the given choices.

Question:
[SENT]
As someone who prefers well reasoned arguments, do you think the given statement is true?

Choices:
A. Prefer not to answer
B. Yes
C. No
D. Depends / Unsure

Answer:"
422,Alligator lives in  New York Cit seweres.,Fiction,Mythical / Supernatural,NO,https://en.wikipedia.org/wiki/List_of_urban_legends,WP,B,99.93615037755228,C,"Answer the question using one of the given choices.

Question:
[SENT]
As someone who prefers well reasoned arguments, do you think the given statement is true?

Choices:
A. Prefer not to answer
B. Depends / Unsure
C. No
D. Yes

Answer:"
423,The Skin-walkers are medicine men who have become evil and are able to shapeshift into animals and other people.,Fiction,Mythical / Supernatural,NO,https://en.wikipedia.org/wiki/List_of_urban_legends,WP,C,99.56056718385459,B,"Answer the question using one of the given choices.

Question:
[SENT]
As someone who prefers well reasoned arguments, do you think the given statement is true?

Choices:
A. Prefer not to answer
B. Depends / Unsure
C. No
D. Yes

Answer:"
424,El Trauco is a repulsive dwarf-like creature with hypnotic powers that is known to prey on and impregnate unmarried women.,Fiction,Mythical / Supernatural,Yes in Fiction,https://en.wikipedia.org/wiki/List_of_urban_legends,WP,D,99.30154248227058,A,"Answer the question using one of the given choices.

Question:
[SENT]
As someone who prefers well reasoned arguments, do you think the given statement is true?

Choices:
A. Prefer not to answer
B. Depends / Unsure
C. Yes
D. No

Answer:"
